"","Quality Score","SDGi","Life Expectancy","HDI","Per Capita GDP","Region","Income Group","Population (millions)","Cropland_Footprint_Production","Grazing_Footprint_Production","Forest_Footprint_Production","Fish_Footprint_Production","BuiltUp_Footprint_Production","Carbon_Footprint_Production","Total_Footprint_Production","Cropland_Footprint_Consumption","Grazing_Footprint_Consumption","Forest_Footprint_Consumption","Fish_Footprint_Consumption","Carbon_Footprint_Consumption","Total_Footprint_Consumption","Grazing land","Forest land","Fishing ground","Total_Biocapacity"
"Dominica","2B",67.6161166666667,73.6129562619047,0.738,6696.54450261782,"Central America/Caribbean","UM",0.0716249999999998,0.265550668387312,0.287129307399735,0.640519603204636,0.713987438464262,0.0501845866944493,0.866053490210192,1.31845819580782,0.442595136931443,0.280518659703262,0.551519155838024,0.620156683124096,1.20295353168197,2.45839865678177,0.38898637156928,5.15251194162771,1.57311844843127,1.14067533755465
"Dominican Republic","3A",70.8,73.892,0.751,7697.77295846868,"Central America/Caribbean","UM",10.627099609375,0.307819792152998,0.107435401662159,0.0392613135665177,0.0109438901663187,0.0630008674608571,0.80020515159139,1.32866641660024,0.393476427067286,0.132922539461622,0.126868032757952,0.0406763075602929,1.01189961082139,1.7688437851294,0.107435401662159,0.166033509327343,0.0235026372228648,0.667792207826222
"Ecuador","2B",72.5,76.8,0.762,5180.58567911863,"South America","UM",17.0844003906249,0.67017920914959,0.34345111603433,0.799720369726667,0.304613103455127,0.0771043666284508,0.927719988534517,2.26600109126402,0.50005018221284,0.302097179327174,0.565824661579806,0.253531024344025,1.05094106455905,1.70246786871039,0.510087208355673,6.36075823417821,0.862485281144048,1.88578879006471
"Egypt","2B",68.6,71.825,0.701,2905.80709768467,"Africa","LM",98.4236015624997,0.394043327885914,0.11862083587939,0.155147200073449,0.124410685565527,0.062333592530349,0.653658785707089,1.30928931544227,0.479087733152705,0.130697414558995,0.179433948173753,0.104858000923214,0.767468491042329,1.83631018042192,0.165676579078637,0.23034450221197,0.12928601680053,0.365710103148648
"El Salvador","3A",66.6624924603174,73.096,0.67,3507.05135692871,"Central America/Caribbean","LM",6.42075,0.210416397591599,0.0993453720943967,0.31652133667243,0.196585891950582,0.0423998833979744,0.356047199796689,1.22131608150367,0.440008725259715,0.192994300323537,0.419115179081467,0.142865894400577,0.790651992446812,2.02803597491008,0.139388773881586,0.0875673373790947,0.109250647230487,0.589023039480741
"Equatorial Guinea","2A",62.0380722222222,58.402,0.582,10134.6862776952,"Africa","HI",1.30896997070312,0.080155406699208,0.00535446170148462,0.817995532367474,0.0144389872333907,0.023078122018467,1.53123486378008,2.4722573738001,0.239755025459284,0.0240664101703325,0.151856723378593,0.0517534361232462,1.53123486378008,2.02174458093,0.0825295825433881,2.60265053025836,0.567965660378267,3.35637930189769
"Eritrea","3A",51.1108976190476,65.941,0.503807404761905,1435.84094541611,"Africa","LI",3.4527900390625,0.13422458235707,0.327680453481118,0.113810918605388,0.0293345386692777,0.0432377727574596,0.0837019997363171,0.731990265606631,0.213612073866541,0.328630877517758,0.116327979944918,0.0291538330320609,0.0837019997363171,0.814664536855055,0.327680453481118,0.103791010676952,1.64564456009012,2.25457837936272
"Estonia","3A",81.6,78.2439,0.889,19918.6641102018,"EU","HI",1.32292004394531,0.892784040385227,0.102397016724005,5.27416373140568,0.251423492361692,0.0824230272526086,3.96309302967456,10.5662843378038,0.293919909586631,0.1636567468534,4.03395260248727,0.0771217234048601,3.35836649650104,8.0094405060858,0.102397016724005,3.98918571442986,4.26499674628266,9.33178654507436
"Eswatini","3A",53.3,59.401,0.605,4761.59033028858,"Africa","LM",1.13628002929687,0.279356724403419,0.401557599901612,1.17450917230864,8.71010605873212e-05,0.069788898712182,0.365782191501997,2.29108168788843,0.4385463766969,0.465571737155513,0.977699148954934,0.0188716092068935,0.493417776038449,2.46389554676487,0.553812714265285,0.0483056679118953,0.00513240496966679,0.956396410262447
"Ethiopia","3A",54.5,66.24,0.478,570.654801142606,"Africa","LI",109.224,0.32715647175619,0.114630523597025,0.202403173995763,0.0619106345528238,0.0567369693823464,0.108394430561802,0.959136227892913,0.375166393790647,0.101844400818713,0.215872074627504,0.0663607034057083,0.187581655859523,1.02052428088345,0.249975179485746,0.173272128584117,0.115180156789638,0.557953387449338
