SDGi,Life Expectancy,HDI,Per Capita GDP,Population (millions),Cropland Footprint,Grazing Footprint,Forest Product Footprint,Fish Footprint,Built up land,Carbon Footprint,Total Ecological Footprint (Production),Cropland Footprint.1,Grazing Footprint.1,Forest Product Footprint.1,Fish Footprint.1,Built up land.1,Carbon Footprint.1,Total Ecological Footprint (Consumption),Cropland,Grazing land,Forest land,Fishing ground,Built up land.2,Total biocapacity ,Ecological (Deficit) or Reserve,Number of Earths required,Number of Countries required,Quality Score_3A,Quality Score_2A,Region_Other Europe,Region_Africa,Region_South America,Region_Middle East/Central Asia,Region_Asia-Pacific,Region_EU,Region_Central America/Caribbean,Region_North America,Income Group_UM,Income Group_LM,Income Group_HI,Income Group_LI
82.2,81.5951,0.93,46768040172233705,11.4822001953124,0.290762899376203,0.0332169341285414,0.290377779403455,0.0139428819875017,0.133779703541772,2.8946679469227,3.65674814536017,1.10036583034798,0.408781675993326,0.564127271155203,0.094978505365771,0.133779703541772,4.56360066841408,6.86563365481813,0.290762899376203,0.0332169341285414,0.262285129854447,0.0418560574867168,0.133779703541772,0.76190072438768,-6.10373293043045,4.338133815727294,9.011191924428031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
64.4,74.496,0.714,42172076175280645,0.383071014404296,0.508001299126198,0.194245822829467,0.198326909161879,5.20430664097156,0.0005224168586607,0.376702381498338,6.4821054704461,0.507990847104286,0.274985047933845,0.303776999593317,5.14439286318242,0.0005224168586607,1.64079204470191,7.87246021937444,0.508001299126198,0.194245822829467,1.87507000648132,0.936025179782358,0.0005224168586607,3.51386472507801,-4.35859549429643,4.97430938026664,2.240399342407715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
49.9,61.47,0.541,12113191118850782,11.4849999999999,0.607541816560887,0.032145828445931,0.239971029286664,0.040518941462872,0.0526068669891117,0.233660366319844,1.20644484906531,0.778173504280193,0.0355927129287684,0.236790878530307,0.106953092506193,0.0526068669891117,0.397322210156711,1.60743926539129,0.607541816560887,0.032145828445931,0.207890885071152,0.0196409844207302,0.0526068669891117,0.919826381487812,-0.6876128839034779,1.0156799771901777,1.7475463823849773,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70.0,71.46,0.649,3128854115484657,0.754388000488281,0.223886749884971,0.302771717352749,2.73283772233651,2.40487189918628e-06,0.21432925287391,0.796209315534089,4.27003716285413,0.541126600779743,0.379141701240141,2.79280963330095,0.0292221673926583,0.21432925287391,1.20214028284362,5.15876963843102,0.223886749884971,0.339840183186475,4.18732008696396,0.0120790156754583,0.21432925287391,4.97745528858478,-0.1813143498462404,3.259631104890012,1.0364271177406783,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
67.6,71.239,0.714,25595212761107537,11.353099609375,0.639294965255619,1.6154630861801,0.172084704982988,0.0009924593597291,0.0647496127742872,0.69736534105786,3.18995016961059,0.476111574976585,1.60714177291152,0.201783008850206,0.0094943153191506,0.0647496127742872,0.749221758143257,3.108502042975,0.639294965255619,2.01286303803475,11.4796501125486,0.0490563479913365,0.0647496127742872,14.2456140766046,11.1371120336296,1.9641446815944976,0.2182076550901414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
73.7,77.262,0.777,6096909506752836,3.32392993164062,0.470343415125155,0.196021949173563,0.814962169094614,0.0001397151300833,0.0304861728542268,2.39956390420984,3.91151732558748,0.86458933067101,0.372742174476917,0.635469037125028,0.0253765995725288,0.0304861728542268,1.96356962308562,3.89223293778533,0.470343415125155,0.241145428964578,1.25343493126095,0.003901983009383,0.0304861728542268,1.99931193121429,-1.89292100657104,2.4593545439530757,1.9467862303114287,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61.9,69.275,0.73,8032891370222135,2.2540700683593697,0.0592313268296719,0.538885540726896,0.149347306597951,7.34572613387683e-06,0.0291931660293772,1.10666601150826,1.88333069741829,0.304045374939349,0.0783634110896576,0.219298397450064,0.0094876226290144,0.0291931660293772,1.72886788445757,2.36925585659503,0.0592313268296719,2.21145337245773,0.759826421409103,0.24255495721767,0.0291931660293772,3.30225924394356,0.93300338734853,1.4970430212791628,0.717465129650349,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
71.3,75.672,0.762,11075624555423476,209.469,1.17864683102796,0.81908964233782,0.745900822677967,0.0314743103959618,0.128556159500955,0.73037163362522,3.63403939956588,0.593462963790421,0.656062245538357,0.465568715265041,0.0409532931520262,0.128556159500955,0.703355807848312,2.58795918509511,1.17864683102796,0.81908964233782,6.32165367069396,0.161414176754917,0.128556159500955,8.60936048031561,6.0214012952205,1.6352333694216818,0.3005983070417604,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68.3,75.722,0.836,3143674303121887,0.4289630126953119,0.0151836835484413,0.0105423539844249,0.138670408965837,0.252558802890595,0.0218599498112835,5.77186152775402,6.2106767269546,0.520176432497796,0.287176006038259,0.202323039263345,0.417119471675245,0.0218599498112835,3.96671404844111,5.41536894772703,0.0151836835484413,0.0105423539844249,1.46909184475751,1.19557712723477,0.0218599498112835,2.71225495933643,-2.7031139883906,3.4217664876843004,1.9966297523341736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73.8,74.9634,0.813,8642040779556573,7.05160986328126,1.71355072899917,0.083753514973288,0.514531799738471,0.0026681767522604,0.171560419203059,2.1058242585757,4.59188889824195,0.706830982965451,0.179062758076897,0.462172255959698,0.0370032196849953,0.171560419203059,2.06444024317878,3.62106987906888,1.71355072899917,0.0903820561282427,1.17810545420681,0.12270374230178,0.171560419203059,3.27630240083906,-0.3447674782298198,2.288016879618429,1.105230664343293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
79.2,82.0488,0.928,5151774852603988,37.0746015625,2.75137036019306,0.335031896072699,2.92498446623489,0.176004284262537,0.0904776127663071,5.44632992477602,11.7241985443055,0.893169190417726,0.288667957012874,1.3560737849399,0.146312491536123,0.0904776127663071,5.29034866968159,8.06504970635452,2.75137036019306,0.335031896072699,8.33169749146138,3.22803473338729,0.0904776127663071,14.7366120938807,6.67156238752618,5.095999381223149,0.5472797719703493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40.9,53.977,0.397,812019863507005,15.4777001953125,0.383660558319339,0.923675469993327,0.228610593824604,0.0105262288559997,0.0583413837311123,0.0373808108540237,1.64219504557841,0.386437962452531,0.917651119858202,0.228765076423924,0.01074532258443,0.0583413837311123,0.0493849958643244,1.65132586091452,0.383660558319339,0.923675469993327,0.280083387216795,0.0584025162223199,0.0583413837311123,1.70416331548289,0.0528374545683698,1.043410254345712,0.9689950757135046,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77.1,80.042,0.849,15110096096190044,18.72919921875,0.325363403692681,0.198512049307949,2.08815552813808,0.359350555441888,0.116853293514952,1.6654790392317,4.75371386932725,0.601555196263652,0.419376315899883,1.08750933366462,0.172755477858862,0.116853293514952,1.89515672650994,4.2932063437119,0.325363403692681,0.4178462461928,2.12094205846502,0.354819635321136,0.116853293514952,3.33582463718659,-0.9573817065253104,2.7127144490853103,1.28700001068784,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72.1,76.704,0.755,7468925159999503,1459.37999999999,0.454208228129585,0.0991133741128563,0.12852887208319,0.0636809865586295,0.107280341174366,2.59962139077406,3.45243319283268,0.569592307296371,0.144927292980504,0.223991873302627,0.071745852205007,0.107280341174366,2.67919568107786,3.79673334803674,0.454208228129585,0.0991133741128563,0.221132844336468,0.0416626457918015,0.107280341174366,0.923397433545077,-2.873335914491663,2.399011971001239,4.111700130528246,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
70.6,77.109,0.764,7692152795956616,49.6609999999998,0.249719606972251,0.629378278604399,0.0835005081236358,0.0230283083237306,0.0362214590642186,0.529525587879931,1.55137374896817,0.380052458649219,0.613313435371718,0.114432191260665,0.0408992268272754,0.0362214590642186,0.67170918514361,1.85662795631671,0.249719606972251,1.09914159302959,1.98830071671341,0.0657033736431025,0.0362214590642186,3.43908674942258,1.58245879310587,1.1731328709724949,0.5398607512963831,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
73.6,80.095,0.808,9936593014862094,4.99943994140626,0.362838022539974,0.271990943710331,0.429596456559841,0.0461857866293961,0.089595767700434,0.558865304963722,1.7590722821037,0.378971683092413,0.206490981225081,0.661118263842796,0.0981642294746287,0.089595767700434,1.01190618035693,2.44624710569229,0.362838022539974,0.271990943710331,0.663899096578462,0.114140529697404,0.089595767700434,1.50246436022661,-0.9437827454656802,1.5456908749247642,1.6281564943898794,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
80.4,78.0707,0.848,15707704151177855,4.156399902343741,0.707251724369652,0.0328763898856869,0.772826226064721,0.0471763609481186,0.0779440821191596,1.43189277206336,3.0699675554507,0.621641785924113,0.178736183528962,0.648162337678429,0.0780686859205364,0.0779440821191596,2.27631149753694,3.88086457270814,0.707251724369652,0.139069745841961,1.56322944073422,0.344997389728195,0.0779440821191596,2.83249238279318,-1.0483721899149598,2.4521713047284943,1.370123569010674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73.7,78.726,0.781,6816918413390201,11.3380996093749,0.252166932497611,0.0894424817710252,0.0753510270783128,0.0118550778760537,0.0248914442320808,0.802846072161055,1.25655303561614,0.53950001698205,0.115731559637746,0.0831360381098848,0.0265939004230402,0.0248914442320808,0.971251669620589,1.76110462900539,0.252166932497611,0.0894424817710252,0.237098029501083,0.164884616661601,0.0248914442320808,0.768483504663401,-0.992621124341989,1.1127752991540198,2.291662239096155,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
81.4,79.0293,0.898,237208992721539,10.6657001953125,0.852452413995418,0.0783050962092146,1.54531997460859,0.0014894260502505,0.123454604833586,3.3420830422821,5.94310455797916,0.656119263637913,0.329684497469213,1.07574302706189,0.0391080339773337,0.123454604833586,3.49352351751608,5.71763294449601,0.852452413995418,0.0783050962092146,1.27301728354201,0.0019957667516556,0.123454604833586,2.32922516533189,-3.3884077791641203,3.612755656577719,2.454736033938268,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
84.9,80.9537,0.939,6467169684598826,5.7521298828125,1.35691122972354,0.0090361076962198,0.350006813183871,0.572613727471708,0.158076648337212,1.94824709004259,4.39489161645514,0.702308675535776,0.469323949930319,1.06115959522974,0.812304625880033,0.158076648337212,3.45021385881744,6.65338735373052,1.35691122972354,0.0090361076962198,0.3389603160948,1.75530882351399,0.158076648337212,3.61829312536576,-3.03509422836476,4.204023418595189,1.83881933364864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
70.8,73.892,0.751,7697772958468685,10.627099609375,0.307819792152998,0.107435401662159,0.0392613135665177,0.0109438901663187,0.0630008674608571,0.80020515159139,1.32866641660024,0.393476427067286,0.132922539461622,0.126868032757952,0.0406763075602929,0.0630008674608571,1.01189961082139,1.7688437851294,0.307819792152998,0.107435401662159,0.166033509327343,0.0235026372228648,0.0630008674608571,0.667792207826222,-1.1010515773031782,1.117665378726384,2.6487936882152154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
67.9,73.096,0.67,3507051356928708,6.42075,0.210416397591599,0.0993453720943967,0.31652133667243,0.196585891950582,0.0423998833979744,0.356047199796689,1.22131608150367,0.440008725259715,0.192994300323537,0.419115179081467,0.142865894400577,0.0423998833979744,0.790651992446812,2.02803597491008,0.210416397591599,0.139388773881586,0.0875673373790947,0.109250647230487,0.0423998833979744,0.589023039480741,-1.4390129354293388,1.281439104472862,3.443050337552016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
81.6,78.2439,0.889,1991866411020177,1.32292004394531,0.892784040385227,0.102397016724005,5.27416373140568,0.251423492361692,0.0824230272526086,3.96309302967456,10.5662843378038,0.293919909586631,0.1636567468534,4.03395260248727,0.0771217234048601,0.0824230272526086,3.35836649650104,8.0094405060858,0.892784040385227,0.102397016724005,3.98918571442986,4.26499674628266,0.0824230272526086,9.33178654507436,1.3223460389885595,5.060862034216295,0.8582965831246387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
53.3,59.401,0.605,4761590330288579,1.1362800292968702,0.279356724403419,0.401557599901612,1.17450917230864,8.71010605873212e-05,0.069788898712182,0.365782191501997,2.29108168788843,0.4385463766969,0.465571737155513,0.977699148954934,0.0188716092068935,0.069788898712182,0.493417776038449,2.46389554676487,0.279356724403419,0.553812714265285,0.0483056679118953,0.0051324049696667,0.069788898712182,0.956396410262447,-1.5074991365024233,1.5568422562627564,2.576228350845385,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71.2,67.341,0.742,4794682114005652,0.883482971191405,0.169387177628517,0.0897540618163508,0.644178579434142,0.527720871210426,0.0258334417164674,0.451843598819424,1.90871773062533,0.427076484824165,0.217241182316632,0.76563240029071,0.534658021263824,0.0258334417164674,0.696886938016122,2.66732846842792,0.169387177628517,0.0897540618163508,1.40990104205057,0.646921098959677,0.0258334417164674,2.34179682217158,-0.3255316462563398,1.6853838128136724,1.1390093466582083,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85.9,81.7341,0.937,4889019193573543,5.522580078125,0.56834907592663,0.0769323464815383,8.13600772541556,0.147421145757726,0.0965220694565073,2.83167997576347,11.8569123388014,0.716764084151134,0.187605542410406,1.16075047118752,0.207071530815818,0.0965220694565073,4.07475047459221,6.44346417261359,0.568349075926629,0.0769323464815383,9.12725023219487,2.26938606211462,0.0965220694565073,12.1384397861742,5.69497561356061,4.07138091296582,0.5308313330311824,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
81.7,82.7244,0.898,4505668277020996,65.02919921874991,1.08931925330005,0.157550574269054,0.414529589473104,0.138505104721672,0.151290028007059,1.68127818729352,3.63247273706446,0.791202473815155,0.243761705459732,0.509444271401819,0.217009734699067,0.151290028007059,2.50832310779487,4.4210313211777,1.08931925330005,0.157550574269054,0.871603839218341,0.110223214646119,0.151290028007059,2.37998690944062,-2.04104441173708,2.7934822099532117,1.8575864025305904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
62.8,66.187,0.697,9051324193338469,2.1192700195312404,0.242869621547223,0.0217122577459441,0.856456057362275,0.0620027622003889,0.0406322334051858,0.40567187385137,1.62934480611239,0.501665026381524,0.1281425970747,0.543314425803068,0.157832837610789,0.0406322334051858,0.581752217259872,1.95333933753514,0.242869621547222,1.02046448543861,15.3599204371801,2.25934024770724,0.0406322334051858,18.9232270252784,16.96988768774326,1.2342411290478346,0.1032244307445971,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
72.2,73.6,0.805,4407485562674211,4.00293994140625,0.130682026401163,0.210489357676955,0.0655825450557768,0.193584580337111,0.0473104252717057,0.909794894331921,1.55744382907463,0.39093174390005,0.176733381861698,0.136249524609514,0.194319627426926,0.0473104252717057,1.37436387226451,2.3199085753344,0.130682026401163,0.395360674550824,0.641233755653081,0.0490383202985073,0.0473104252717057,1.26362520217528,-1.05628337315912,1.4658623436732856,1.8359150888576536,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82.5,80.8927,0.946,471582360135501,83.1243984375,0.532445130529998,0.0815395124714201,0.542859069624617,0.0262644462942426,0.128824170125022,2.97048729469038,4.28241962373568,0.692994815385752,0.187526154235117,0.577515299752377,0.0435067668082716,0.128824170125022,3.04197061500531,4.67233782131185,0.532445130529998,0.0815395124714201,0.678891103161953,0.072217659671122,0.128824170125022,1.49391757595952,-3.1784202453523305,2.9522732671455736,3.127574035207987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
62.5,63.78,0.606,18083286818796112,29.7670996093749,0.753691144062213,0.0594574813946058,0.666246343441352,0.114841555608617,0.0940411993107111,0.205188789757857,1.89346651357536,0.585513633138257,0.0758193425281547,0.675229785717592,0.17823779692443,0.0940411993107111,0.395822774157793,2.00466453177694,0.753691144062213,0.193536041972062,0.207244222819569,0.0512560322480578,0.0940411993107111,1.29976864041261,-0.7048958913643297,1.2666715749372492,1.5423241255771192,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75.4,81.7878,0.881,24044400914621503,10.5222001953124,0.567387697795017,0.149852671477182,0.0657905439211601,0.044834693861003,0.0495053821767249,2.14409320297924,3.02146419221033,0.702938900865339,0.377461489081312,0.302572964255066,0.101197553545938,0.0495053821767249,2.56537900786244,4.09905529778682,0.567387697795017,0.149852671477182,0.219358909521666,0.182108479778591,0.0495053821767249,1.16821314074918,-2.93084215703764,2.5900377581879823,3.5088248495116896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
59.9,74.063,0.657,31641773169903868,17.2478007812499,0.414234621941605,0.139119143408031,0.483459840046466,0.0217511493748833,0.0857631772816232,0.358558011250914,1.50288594330352,0.413515325000872,0.160352894683445,0.570213142460602,0.026855815455544,0.0857631772816232,0.56313201426949,1.81983236915158,0.414234621941605,0.139119143408031,0.284525304683913,0.0408783790628533,0.0857631772816232,0.964520626378026,-0.855311742773554,1.1498831333698234,1.8867739262201435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
51.0,61.185,0.473,8971186595473429,12.4142998046874,0.464089244308807,0.483279919747273,0.411296678275782,0.0869638707114626,0.0597939900252902,0.0753526259083825,1.580776328977,0.616641405233667,0.492293943821448,0.412389150618869,0.0856299843252342,0.0597939900252902,0.177267441338108,1.84401591536262,0.464089244308807,0.694660275632091,0.558303022864292,0.281397939959866,0.0597939900252902,2.05824447279035,0.21422855742773,1.1651638000754658,0.8959168552327986,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57.9,69.774,0.68,5825025876670446,0.7790059814453121,1.00783811923202,0.056442320758971,0.677808707796486,0.0693988241224727,0.0872455450888413,1.06256717597343,2.96130069297222,0.884313395269742,0.0900715909300995,0.577209865656614,0.0391443642281447,0.0872455450888413,1.7291918207511,3.40717658192454,1.00783811923202,0.977860852204674,65.4043823188789,5.22589270784887,0.0872455450888413,72.7032195432533,69.29604296132875,2.1528658080712177,0.0468641774508694,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
78.8,76.0659,0.85,1689415400463559,9.7075,1.5798867827475,0.0230807078320014,0.326661695866919,0.0021345336968048,0.178949176324124,1.74200067504029,3.85271357150763,0.741274263789322,0.0767484277183756,0.439703054272428,0.0252703419712487,0.178949176324124,2.40392448542949,3.86586974950499,1.5798867827475,0.0831310680311197,0.723008287231122,0.0066684034910316,0.178949176324124,2.5716437178249,-1.2942260316800902,2.442696643995208,1.5032680159811362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
66.3,71.509,0.712,4296318988609167,267.67099999999897,0.512430767625054,0.0170728797835669,0.269002078922699,0.261174368242327,0.0611190055269883,0.736910403603627,1.85770950370426,0.498682410337211,0.0427266739927918,0.182644735357864,0.229114552070218,0.0611190055269883,0.702893673580693,1.71718105086577,0.512430767625054,0.0521330967887828,0.269884735010796,0.344678093699608,0.0611190055269883,1.24024569865123,-0.4769353522145401,1.0850216540842013,1.3845490879212146,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70.0,76.479,0.785,6442526789263397,81.800203125,0.347726614828253,0.0662104009485047,0.0036674843300059,0.185180459043809,0.0722626409460704,2.63645842067815,3.3115060207748,0.561129416618865,0.0959904004205907,0.0482199696039065,0.162093706816245,0.0722626409460704,2.31882858089438,3.25852471530005,0.347726614828253,0.0662104009485047,0.0576213374054003,0.181347044193107,0.0722626409460704,0.725168038321336,-2.533356676978714,2.058938324928838,4.493475364472881,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
